Unnamed: 0,match_id,player,batting_team,runs,balls_faced,fours,sixes,is_dismissed,dismissal_kind,inning,strike_rate,balls_bowled,runs_conceded,dot_balls,wickets,overs,economy,maidens,catches,run_outs,direct_run_out,stadium,pitch_type,grass_cover,moisture,dew_prediction,bounce_and_carry,fantasy_points,matchYear,matchMonth,matchDay,matchDayOfWeek,matchDayOfYear
6624,1426266,KL Rahul,Lucknow Super Giants,39.0,29.0,3.0,2.0,1.0,caught,1.0,134.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,73.0,2024,4,14,6,105
6625,1426266,MA Starc,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,27.0,14.0,3.0,4.0,6.75,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,110.0,2024,4,14,6,105
6621,1426266,DJ Hooda,Lucknow Super Giants,8.0,10.0,1.0,0.0,1.0,caught,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,12.0,2024,4,14,6,105
6632,1426266,Ravi Bishnoi,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,15.0,9.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,13.0,2024,4,14,6,105
6629,1426266,PD Salt,Kolkata Knight Riders,89.0,50.0,14.0,3.0,0.0,0,2.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,205.0,2024,4,14,6,105
6630,1426266,Q de Kock,Lucknow Super Giants,10.0,8.0,2.0,0.0,1.0,caught,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,18.0,2024,4,14,6,105
6631,1426266,Ramandeep Singh,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,16.0,2024,4,14,6,105
6616,1426266,A Badoni,Lucknow Super Giants,29.0,27.0,2.0,1.0,1.0,caught,1.0,107.40740740740742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,43.0,2024,4,14,6,105
6633,1426266,S Joseph,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,37.0,17.0,0.0,5.0,7.4,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,17.0,2024,4,14,6,105
6634,1426266,SP Narine,Kolkata Knight Riders,6.0,6.0,1.0,0.0,1.0,caught,2.0,100.0,24.0,17.0,7.0,1.0,4.0,4.25,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,61.0,2024,4,14,6,105
6635,1426266,SS Iyer,Kolkata Knight Riders,38.0,43.0,6.0,0.0,0.0,0,2.0,88.37209302325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,62.0,2024,4,14,6,105
6636,1426266,VG Arora,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,32.0,8.0,1.0,3.0,10.666666666666666,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,36.0,2024,4,14,6,105
6627,1426266,Mohsin Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,28.0,13.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,73.0,2024,4,14,6,105
6628,1426266,N Pooran,Lucknow Super Giants,45.0,36.0,2.0,4.0,1.0,caught,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,77.0,2024,4,14,6,105
6637,1426266,Yash Thakur,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,24.0,4.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,-2.0,2024,4,14,6,105
6638,1426267,AM Rahane,Chennai Super Kings,5.0,8.0,1.0,0.0,1.0,caught,1.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,9.0,2024,4,14,6,105
6639,1426267,Akash Madhwal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,37.0,4.0,0.0,3.0,12.333333333333334,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,-2.0,2024,4,14,6,105
6649,1426267,R Ravindra,Chennai Super Kings,21.0,18.0,2.0,1.0,1.0,caught,1.0,116.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,43.0,2024,4,14,6,105
6641,1426267,G Coetzee,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,34.0,14.0,1.0,4.0,8.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,44.0,2024,4,14,6,105
6642,1426267,HH Pandya,Mumbai Indians,2.0,6.0,0.0,0.0,1.0,caught,2.0,33.33333333333333,20.0,41.0,8.0,2.0,3.0,13.666666666666666,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,72.0,2024,4,14,6,105
6643,1426267,Ishan Kishan,Mumbai Indians,23.0,15.0,3.0,1.0,1.0,caught,2.0,153.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,53.0,2024,4,14,6,105
6644,1426267,JJ Bumrah,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,25.0,10.0,0.0,4.0,6.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,12.0,2024,4,14,6,105
6646,1426267,MS Dhoni,Chennai Super Kings,20.0,4.0,0.0,3.0,0.0,0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,38.0,2024,4,14,6,105
6647,1426267,Mohammad Nabi,Mumbai Indians,4.0,7.0,0.0,0.0,0.0,0,2.0,57.14285714285714,18.0,19.0,7.0,0.0,3.0,6.333333333333333,0.0,2.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,29.0,2024,4,14,6,105
6648,1426267,Mustafizur Rahman,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,52.0,8.0,1.0,4.0,13.0,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,40.0,2024,4,14,6,105
6650,1426267,R Shepherd,Mumbai Indians,1.0,2.0,0.0,0.0,1.0,bowled,2.0,50.0,12.0,33.0,2.0,0.0,2.0,16.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,-3.0,2024,4,14,6,105
6655,1426267,S Gopal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,9.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,32.0,2024,4,14,6,105
6645,1426267,M Pathirana,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,26.0,13.0,4.0,4.0,6.5,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,147.0,2024,4,14,6,105
6653,1426267,RG Sharma,Mumbai Indians,105.0,66.0,11.0,5.0,0.0,0,2.0,159.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,219.0,2024,4,14,6,105
6654,1426267,S Dube,Chennai Super Kings,66.0,38.0,10.0,2.0,0.0,0,1.0,173.6842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,132.0,2024,4,14,6,105
6640,1426267,DJ Mitchell,Chennai Super Kings,17.0,16.0,1.0,0.0,1.0,caught,1.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,21.0,2024,4,14,6,105
6656,1426267,SA Yadav,Mumbai Indians,0.0,2.0,0.0,0.0,1.0,caught,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,-2.0,2024,4,14,6,105
6657,1426267,SN Thakur,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,35.0,9.0,0.0,4.0,8.75,0.0,2.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,25.0,2024,4,14,6,105
6658,1426267,TH David,Mumbai Indians,13.0,6.0,0.0,2.0,1.0,caught,2.0,216.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,25.0,2024,4,14,6,105
6659,1426267,TU Deshpande,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,29.0,9.0,1.0,4.0,7.25,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,39.0,2024,4,14,6,105
6660,1426267,Tilak Varma,Mumbai Indians,31.0,20.0,5.0,0.0,1.0,caught,2.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,55.0,2024,4,14,6,105
6651,1426267,RA Jadeja,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,37.0,8.0,0.0,4.0,9.25,0.0,1.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,16.0,2024,4,14,6,105
6652,1426267,RD Gaikwad,Chennai Super Kings,69.0,41.0,5.0,5.0,1.0,caught,1.0,168.29268292682926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wankhede Stadium, Mumbai",Batting-friendly,Low,Low,High,True bounce,131.0,2024,4,14,6,105
6670,1426268,LH Ferguson,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,52.0,8.0,2.0,4.0,13.0,0.0,1.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,70.0,2024,4,15,0,106
6669,1426268,KD Karthik,Royal Challengers Bengaluru,83.0,43.0,5.0,7.0,1.0,caught,2.0,193.0232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,171.0,2024,4,15,0,106
6668,1426268,JD Unadkat,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,36.0,2.0,1.0,2.0,18.0,0.0,0.0,1.0,1.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,32.0,2024,4,15,0,106
6667,1426268,H Klaasen,Sunrisers Hyderabad,67.0,35.0,2.0,7.0,1.0,caught,1.0,191.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,147.0,2024,4,15,0,106
6666,1426268,F du Plessis,Royal Challengers Bengaluru,62.0,28.0,7.0,4.0,2.0,run outcaught,2.0,221.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,136.0,2024,4,15,0,106
6661,1426268,AK Markram,Sunrisers Hyderabad,32.0,18.0,2.0,2.0,0.0,0,1.0,177.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,58.0,2024,4,15,0,106
6664,1426268,Anuj Rawat,Royal Challengers Bengaluru,25.0,15.0,5.0,0.0,0.0,0,2.0,166.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,49.0,2024,4,15,0,106
6663,1426268,Abhishek Sharma,Sunrisers Hyderabad,34.0,23.0,2.0,2.0,1.0,caught,1.0,147.82608695652172,6.0,10.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,58.0,2024,4,15,0,106
6672,1426268,MK Lomror,Royal Challengers Bengaluru,19.0,14.0,0.0,2.0,1.0,bowled,2.0,135.71428571428572,9.0,15.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,37.0,2024,4,15,0,106
6671,1426268,M Markande,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,43.0,8.0,2.0,4.0,10.75,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,66.0,2024,4,15,0,106
6665,1426268,B Kumar,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,56.0,9.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,3.0,2024,4,15,0,106
6662,1426268,Abdul Samad,Sunrisers Hyderabad,37.0,11.0,4.0,3.0,0.0,0,1.0,336.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,77.0,2024,4,15,0,106
6676,1426268,RM Patidar,Royal Challengers Bengaluru,9.0,6.0,0.0,1.0,1.0,caught,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,15.0,2024,4,15,0,106
6680,1426268,TM Head,Sunrisers Hyderabad,102.0,45.0,9.0,8.0,1.0,caught,1.0,226.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,228.0,2024,4,15,0,106
6674,1426268,PJ Cummins,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,42.0,11.0,3.0,4.0,10.5,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,103.0,2024,4,15,0,106
6684,1426268,Yash Dayal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,47.0,9.0,0.0,4.0,11.75,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,5.0,2024,4,15,0,106
6682,1426268,Vijaykumar Vyshak,Royal Challengers Bengaluru,1.0,2.0,0.0,0.0,0.0,0,2.0,50.0,26.0,62.0,4.0,0.0,4.0,15.5,0.0,1.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,7.0,2024,4,15,0,106
6681,1426268,V Kohli,Royal Challengers Bengaluru,42.0,20.0,6.0,2.0,1.0,bowled,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,84.0,2024,4,15,0,106
6683,1426268,WG Jacks,Royal Challengers Bengaluru,7.0,4.0,1.0,0.0,0.0,0,2.0,175.0,19.0,30.0,6.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,15.0,2024,4,15,0,106
6679,1426268,T Natarajan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,43.0,10.0,1.0,4.0,10.75,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,38.0,2024,4,15,0,106
6678,1426268,Shahbaz Ahmed,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,18.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,1.0,2024,4,15,0,106
6677,1426268,Saurav Chauhan,Royal Challengers Bengaluru,0.0,1.0,0.0,0.0,1.0,lbw,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,-2.0,2024,4,15,0,106
6675,1426268,RJW Topley,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,66.0,5.0,1.0,4.0,16.5,0.0,0.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,29.0,2024,4,15,0,106
6673,1426268,Nithish Kumar Reddy,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"M Chinnaswamy Stadium, Bengaluru",Batting-friendly,Low,Low,High,True bounce,8.0,2024,4,15,0,106
6686,1426269,AD Russell,Kolkata Knight Riders,13.0,11.0,2.0,0.0,1.0,caught,1.0,118.1818181818182,6.0,17.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,29.0,2024,4,16,1,107
6687,1426269,Avesh Khan,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,34.0,11.0,2.0,4.0,8.5,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,71.0,2024,4,16,1,107
6688,1426269,CV Varun,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,35.0,12.0,2.0,4.0,8.75,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,72.0,2024,4,16,1,107
6689,1426269,Dhruv Jurel,Rajasthan Royals,2.0,4.0,0.0,0.0,1.0,lbw,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,18.0,2024,4,16,1,107
6685,1426269,A Raghuvanshi,Kolkata Knight Riders,30.0,18.0,5.0,0.0,1.0,caught,1.0,166.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,62.0,2024,4,16,1,107
6690,1426269,Harshit Rana,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,44.0,7.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,63.0,2024,4,16,1,107
6692,1426269,KR Sen,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,44.0,10.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,66.0,2024,4,16,1,107
6693,1426269,MA Starc,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,41.0,12.0,1.0,4.0,10.25,0.0,0.0,1.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,46.0,2024,4,16,1,107
6694,1426269,PD Salt,Kolkata Knight Riders,10.0,13.0,1.0,0.0,1.0,caught and bowled,1.0,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,14.0,2024,4,16,1,107
6695,1426269,R Ashwin,Rajasthan Royals,8.0,12.0,1.0,0.0,1.0,caught,2.0,66.66666666666666,29.0,40.0,13.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,29.0,2024,4,16,1,107
6691,1426269,JC Buttler,Rajasthan Royals,107.0,65.0,9.0,6.0,1.0,run out,2.0,164.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,219.0,2024,4,16,1,107
6696,1426269,R Parag,Rajasthan Royals,34.0,16.0,4.0,2.0,1.0,caught,2.0,212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,68.0,2024,4,16,1,107
6697,1426269,R Powell,Rajasthan Royals,26.0,13.0,1.0,3.0,1.0,lbw,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,54.0,2024,4,16,1,107
6704,1426269,TA Boult,Rajasthan Royals,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,24.0,31.0,11.0,1.0,4.0,7.75,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,41.0,2024,4,16,1,107
6700,1426269,SO Hetmyer,Rajasthan Royals,0.0,1.0,0.0,0.0,1.0,caught,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,-2.0,2024,4,16,1,107
6701,1426269,SP Narine,Kolkata Knight Riders,109.0,64.0,13.0,6.0,1.0,bowled,1.0,170.3125,26.0,27.0,14.0,2.0,4.0,6.75,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,323.0,2024,4,16,1,107
6702,1426269,SS Iyer,Kolkata Knight Riders,11.0,7.0,1.0,1.0,1.0,lbw,1.0,157.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,35.0,2024,4,16,1,107
6703,1426269,SV Samson,Rajasthan Royals,12.0,8.0,2.0,0.0,1.0,caught,2.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,20.0,2024,4,16,1,107
6699,1426269,Ramandeep Singh,Kolkata Knight Riders,1.0,1.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,1.0,2024,4,16,1,107
6705,1426269,VG Arora,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,44.0,5.0,1.0,3.0,14.666666666666666,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,29.0,2024,4,16,1,107
6706,1426269,VR Iyer,Kolkata Knight Riders,8.0,6.0,1.0,0.0,1.0,caught,1.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,20.0,2024,4,16,1,107
6707,1426269,YBK Jaiswal,Rajasthan Royals,19.0,10.0,3.0,1.0,1.0,caught,2.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,43.0,2024,4,16,1,107
6698,1426269,RK Singh,Kolkata Knight Riders,20.0,9.0,1.0,2.0,0.0,0,1.0,222.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,36.0,2024,4,16,1,107
6708,1426269,YS Chahal,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,53.0,5.0,1.0,4.0,13.25,0.0,0.0,0.0,0.0,"Eden Gardens, Kolkata",Balanced,Medium,Medium,Moderate,Consistent,29.0,2024,4,16,1,107
6718,1426270,M Shahrukh Khan,Gujarat Titans,0.0,2.0,0.0,0.0,1.0,stumped,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Narendra Modi Stadium, Ahmedabad",Batting-friendly,Low,Low,High,True bounce,-2.0,2024,4,17,2,108
6709,1426270,A Manohar,Gujarat Titans,8.0,14.0,1.0,0.0,1.0,stumped,1.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Narendra Modi Stadium, Ahmedabad",Batting-friendly,Low,Low,High,True bounce,16.0,2024,4,17,2,108
6710,1426270,AR Patel,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,16.0,14.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,"Narendra Modi Stadium, Ahmedabad",Batting-friendly,Low,Low,High,True bounce,50.0,2024,4,17,2,108
6711,1426270,Abishek Porel,Delhi Capitals,15.0,8.0,2.0,1.0,1.0,bowled,2.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Narendra Modi Stadium, Ahmedabad",Batting-friendly,Low,Low,High,True bounce,29.0,2024,4,17,2,108
6712,1426270,B Sai Sudharsan,Gujarat Titans,12.0,10.0,2.0,0.0,1.0,run out,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Narendra Modi Stadium, Ahmedabad",Batting-friendly,Low,Low,High,True bounce,20.0,2024,4,17,2,108
6713,1426270,DA Miller,Gujarat Titans,2.0,6.0,0.0,0.0,1.0,caught,1.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Narendra Modi Stadium, Ahmedabad",Batting-friendly,Low,Low,High,True bounce,2.0,2024,4,17,2,108
