match_id,date,bowler,wickets,runs_given,overs_bowled
1304073,2022-04-16,HV Patel,0,39,4
1304073,2022-04-16,JR Hazlewood,3,27,4
1304073,2022-04-16,KK Ahmed,1,36,4
1304073,2022-04-16,Kuldeep Yadav,1,43,4
1304073,2022-04-16,Mohammed Siraj,2,31,4
1304073,2022-04-16,Mustafizur Rahman,0,47,4
1304073,2022-04-16,PWH de Silva,2,40,4
1304073,2022-04-16,SN Thakur,2,26,4
1304073,2022-04-16,Shahbaz Ahmed,0,17,2
1304074,2022-04-17,Arshdeep Singh,0,30,4
1304074,2022-04-17,B Kumar,3,22,4
1304074,2022-04-17,J Suchith,1,27,4
1304074,2022-04-17,K Rabada,1,29,4
1304074,2022-04-17,LS Livingstone,0,19,2
1304074,2022-04-17,M Jansen,0,34,4
1304074,2022-04-17,OF Smith,0,8,1
1304074,2022-04-17,RD Chahar,2,23,4
1304074,2022-04-17,T Natarajan,1,33,4
1304074,2022-04-17,Umran Malik,5,28,4
1304074,2022-04-17,VG Arora,0,35,4
1304075,2022-04-17,AS Joseph,2,33,4
1304075,2022-04-17,CJ Jordan,0,57,4
1304075,2022-04-17,DJ Bravo,3,23,4
1304075,2022-04-17,LH Ferguson,1,46,4
1304075,2022-04-17,M Theekshana,2,24,4
1304075,2022-04-17,MM Ali,0,17,2
1304075,2022-04-17,Mohammed Shami,1,18,4
1304075,2022-04-17,Mukesh Choudhary,1,17,3
1304075,2022-04-17,RA Jadeja,1,25,3
1304075,2022-04-17,Rashid Khan,0,29,4
1304075,2022-04-17,Yash Dayal,1,38,4
1304076,2022-04-18,AD Russell,1,28,2
1304076,2022-04-18,CV Varun,0,29,2
1304076,2022-04-18,M Prasidh Krishna,1,38,4
1304076,2022-04-18,OC McCoy,2,37,4
1304076,2022-04-18,PJ Cummins,1,48,4
1304076,2022-04-18,R Ashwin,1,38,4
1304076,2022-04-18,SP Narine,2,19,4
1304076,2022-04-18,Shivam Mavi,1,34,4
1304076,2022-04-18,TA Boult,1,48,4
1304076,2022-04-18,UT Yadav,0,43,4
1304076,2022-04-18,YS Chahal,5,36,4
1304077,2022-04-19,Avesh Khan,0,32,4
1304077,2022-04-19,GJ Maxwell,1,10,2
1304077,2022-04-19,HV Patel,2,40,4
1304077,2022-04-19,JO Holder,3,23,4
1304077,2022-04-19,JR Hazlewood,4,23,4
1304077,2022-04-19,KH Pandya,1,29,4
1304077,2022-04-19,MP Stoinis,0,13,1
1304077,2022-04-19,Mohammed Siraj,1,30,4
1304077,2022-04-19,PVD Chameera,2,30,3
1304077,2022-04-19,PWH de Silva,0,20,2
1304077,2022-04-19,Ravi Bishnoi,0,45,4
1304077,2022-04-19,Shahbaz Ahmed,0,25,4
1304078,2022-04-20,AR Patel,2,10,4
1304078,2022-04-20,Arshdeep Singh,0,14,1
1304078,2022-04-20,K Rabada,0,34,3
1304078,2022-04-20,KK Ahmed,2,20,4
1304078,2022-04-20,Kuldeep Yadav,2,24,4
1304078,2022-04-20,Lalit Yadav,2,11,2
1304078,2022-04-20,Mustafizur Rahman,2,28,4
1304078,2022-04-20,NT Ellis,0,13,2
1304078,2022-04-20,RD Chahar,1,21,3
1304078,2022-04-20,SN Thakur,0,20,2
1304078,2022-04-20,VG Arora,0,31,2
1304079,2022-04-21,D Pretorius,0,17,2
1304079,2022-04-21,DJ Bravo,2,34,4
1304079,2022-04-21,DR Sams,4,29,4
1304079,2022-04-21,HR Shokeen,0,22,4
1304079,2022-04-21,JD Unadkat,2,47,4
1304079,2022-04-21,JJ Bumrah,0,27,4
1304079,2022-04-21,M Theekshana,1,35,4
1304079,2022-04-21,MJ Santner,1,16,3
1304079,2022-04-21,Mukesh Choudhary,3,18,3
1304079,2022-04-21,RA Jadeja,0,30,4
1304079,2022-04-21,RP Meredith,1,23,4
1304080,2022-04-22,AR Patel,0,21,2
1304080,2022-04-22,KK Ahmed,1,46,4
1304080,2022-04-22,Kuldeep Yadav,0,39,3
1304080,2022-04-22,Lalit Yadav,0,41,4
1304080,2022-04-22,M Prasidh Krishna,3,22,4
1304080,2022-04-22,Mustafizur Rahman,1,43,4
1304080,2022-04-22,OC McCoy,1,49,3
1304080,2022-04-22,R Ashwin,2,30,4
1304080,2022-04-22,R Parag,0,20,1
1304080,2022-04-22,SN Thakur,0,27,3
1304080,2022-04-22,TA Boult,1,46,4
1304080,2022-04-22,YS Chahal,1,27,4
1304081,2022-04-23,AD Russell,4,5,1
1304081,2022-04-23,AS Joseph,1,29,4
1304081,2022-04-23,CV Varun,0,24,3
1304081,2022-04-23,LH Ferguson,1,32,4
1304081,2022-04-23,Mohammed Shami,2,19,4
1304081,2022-04-23,Rashid Khan,2,22,4
1304081,2022-04-23,SP Narine,0,31,4
1304081,2022-04-23,Shivam Mavi,1,33,4
1304081,2022-04-23,TG Southee,3,22,4
1304081,2022-04-23,UT Yadav,1,31,4
1304081,2022-04-23,Yash Dayal,2,39,4
1304082,2022-04-23,B Kumar,1,8,3
1304082,2022-04-23,HV Patel,1,18,2
1304082,2022-04-23,J Suchith,2,10,3
1304082,2022-04-23,JR Hazlewood,0,31,3
1304082,2022-04-23,M Jansen,3,22,4
1304082,2022-04-23,Mohammed Siraj,0,14,2
1304082,2022-04-23,PWH de Silva,0,7,1
1304082,2022-04-23,T Natarajan,3,5,3
1304082,2022-04-23,Umran Malik,1,11,4
1304083,2022-04-24,A Badoni,1,6,1
1304083,2022-04-24,DR Sams,1,35,4
1304083,2022-04-24,HR Shokeen,0,11,2
1304083,2022-04-24,JD Unadkat,0,36,4
1304083,2022-04-24,JJ Bumrah,1,31,4
1304083,2022-04-24,JO Holder,1,34,4
1304083,2022-04-24,KA Pollard,2,8,2
1304083,2022-04-24,KH Pandya,4,18,4
1304083,2022-04-24,Mohsin Khan,1,21,4
1304083,2022-04-24,PVD Chameera,0,12,4
1304083,2022-04-24,RP Meredith,2,39,4
1304083,2022-04-24,Ravi Bishnoi,1,27,3
1304084,2022-04-25,Arshdeep Singh,1,22,4
1304084,2022-04-25,D Pretorius,0,48,4
1304084,2022-04-25,DJ Bravo,3,38,4
1304084,2022-04-25,K Rabada,2,23,4
1304084,2022-04-25,LS Livingstone,0,12,1
1304084,2022-04-25,M Theekshana,1,30,4
1304084,2022-04-25,MJ Santner,0,8,2
1304084,2022-04-25,Mukesh Choudhary,0,33,4
1304084,2022-04-25,R Dhawan,2,37,4
1304084,2022-04-25,RA Jadeja,0,16,2
1304084,2022-04-25,RD Chahar,0,29,3
1304084,2022-04-25,Sandeep Sharma,1,37,4
1304085,2022-04-26,DJ Mitchell,0,6,1
1304085,2022-04-26,GJ Maxwell,0,4,1
1304085,2022-04-26,HV Patel,1,33,4
1304085,2022-04-26,JR Hazlewood,3,19,4
1304085,2022-04-26,KR Sen,4,20,4
1304085,2022-04-26,M Prasidh Krishna,2,20,4
1304085,2022-04-26,Mohammed Siraj,2,30,4
1304085,2022-04-26,PWH de Silva,2,22,4
1304085,2022-04-26,R Ashwin,3,16,4
1304085,2022-04-26,Shahbaz Ahmed,0,33,3
1304085,2022-04-26,TA Boult,0,20,3
1304085,2022-04-26,YS Chahal,1,22,4
1304086,2022-04-27,AS Joseph,2,34,4
1304086,2022-04-27,B Kumar,0,33,4
1304086,2022-04-27,LH Ferguson,0,50,4
1304086,2022-04-27,M Jansen,0,57,4
1304086,2022-04-27,Mohammed Shami,3,29,4
1304086,2022-04-27,Rashid Khan,0,45,4
1304086,2022-04-27,T Natarajan,0,42,4
1304086,2022-04-27,Umran Malik,5,24,4
1304086,2022-04-27,Washington Sundar,0,32,4
1304086,2022-04-27,Yash Dayal,1,23,4
1304087,2022-04-28,AD Russell,1,14,1
1304087,2022-04-28,AR Patel,1,28,4
1304087,2022-04-28,C Sakariya,1,17,3
1304087,2022-04-28,Harshit Rana,1,23,3
1304087,2022-04-28,Kuldeep Yadav,4,14,3
1304087,2022-04-28,Lalit Yadav,0,31,3
1304087,2022-04-28,Mustafizur Rahman,3,17,4
1304087,2022-04-28,N Rana,0,14,1
1304087,2022-04-28,SN Thakur,0,30,3
1304087,2022-04-28,SP Narine,1,18,4
1304087,2022-04-28,SS Iyer,0,7,1
1304087,2022-04-28,TG Southee,0,30,4
1304087,2022-04-28,UT Yadav,3,24,4
1304087,2022-04-28,VR Iyer,0,14,1
1304088,2022-04-29,Arshdeep Singh,1,23,4
1304088,2022-04-29,Avesh Khan,0,25,3
1304088,2022-04-29,JO Holder,0,8,1
1304088,2022-04-29,K Rabada,4,37,4
1304088,2022-04-29,KH Pandya,2,10,4
1304088,2022-04-29,LS Livingstone,0,22,2
1304088,2022-04-29,Mohsin Khan,3,22,4
1304088,2022-04-29,PVD Chameera,2,15,4
1304088,2022-04-29,R Dhawan,0,13,2
1304088,2022-04-29,RD Chahar,2,30,4
1304088,2022-04-29,Ravi Bishnoi,1,38,4
1304088,2022-04-29,Sandeep Sharma,1,16,4
1304089,2022-04-30,AS Joseph,1,41,4
1304089,2022-04-30,GJ Maxwell,0,10,1
1304089,2022-04-30,HV Patel,0,34,4
1304089,2022-04-30,JR Hazlewood,0,35,4
1304089,2022-04-30,LH Ferguson,1,36,4
1304089,2022-04-30,Mohammed Shami,1,38,4
1304089,2022-04-30,Mohammed Siraj,0,33,4
1304089,2022-04-30,PJ Sangwan,2,19,4
1304089,2022-04-30,PWH de Silva,2,28,4
1304089,2022-04-30,Rashid Khan,1,29,4
1304089,2022-04-30,Shahbaz Ahmed,2,25,3
1304090,2022-04-30,DJ Mitchell,0,20,1
1304090,2022-04-30,DR Sams,1,26,4
1304090,2022-04-30,HR Shokeen,2,47,3
1304090,2022-04-30,JJ Bumrah,0,26,4
1304090,2022-04-30,K Kartikeya,1,19,4
1304090,2022-04-30,KA Pollard,0,8,1
1304090,2022-04-30,KR Sen,1,28,4
1304090,2022-04-30,M Prasidh Krishna,1,28,4
1304090,2022-04-30,R Ashwin,1,21,4
1304090,2022-04-30,RP Meredith,2,20,4
1304090,2022-04-30,TA Boult,1,20,3
1304090,2022-04-30,YS Chahal,1,33,4
1304091,2022-05-01,AR Patel,0,23,4
1304091,2022-05-01,C Sakariya,0,41,4
1304091,2022-05-01,JO Holder,0,44,4
1304091,2022-05-01,K Gowtham,1,23,2
1304091,2022-05-01,KH Pandya,0,19,1
1304091,2022-05-01,Kuldeep Yadav,0,29,3
1304091,2022-05-01,Lalit Yadav,0,16,1
1304091,2022-05-01,MP Stoinis,0,13,1
1304091,2022-05-01,Mohsin Khan,4,15,4
1304091,2022-05-01,Mustafizur Rahman,0,35,4
1304091,2022-05-01,PVD Chameera,1,44,4
1304091,2022-05-01,Ravi Bishnoi,1,28,4
1304091,2022-05-01,SN Thakur,3,34,4
1304092,2022-05-01,AK Markram,0,36,3
1304092,2022-05-01,B Kumar,0,22,4
1304092,2022-05-01,D Pretorius,1,39,4
1304092,2022-05-01,M Jansen,0,38,4
1304092,2022-05-01,M Theekshana,0,26,4
1304092,2022-05-01,MJ Santner,1,36,3
1304092,2022-05-01,Mukesh Choudhary,4,45,4
1304092,2022-05-01,RA Jadeja,0,15,3
1304092,2022-05-01,Shashank Singh,0,10,1
1304092,2022-05-01,Simarjeet Singh,0,23,2
1304092,2022-05-01,T Natarajan,2,41,4
1304092,2022-05-01,Umran Malik,0,46,4
1304093,2022-05-02,AS Roy,1,28,4
1304093,2022-05-02,KR Sen,1,24,4
1304093,2022-05-02,M Prasidh Krishna,1,32,4
1304093,2022-05-02,R Ashwin,0,33,4
1304093,2022-05-02,SP Narine,0,19,4
1304093,2022-05-02,Shivam Mavi,1,31,4
1304093,2022-05-02,TA Boult,1,23,4
1304093,2022-05-02,TG Southee,2,43,4
1304093,2022-05-02,UT Yadav,1,22,4
1304093,2022-05-02,YS Chahal,0,31,4
1304094,2022-05-03,AS Joseph,0,24,3
1304094,2022-05-03,Arshdeep Singh,1,34,4
1304094,2022-05-03,K Rabada,4,30,4
1304094,2022-05-03,LH Ferguson,1,22,3
1304094,2022-05-03,LS Livingstone,1,15,3
1304094,2022-05-03,Mohammed Shami,1,43,4
1304094,2022-05-03,PJ Sangwan,0,23,2
1304094,2022-05-03,R Dhawan,1,23,4
1304094,2022-05-03,RD Chahar,0,11,2
1304094,2022-05-03,Rashid Khan,0,21,4
1304094,2022-05-03,Sandeep Sharma,1,16,4
1304095,2022-05-04,D Pretorius,2,40,3
1304095,2022-05-04,GJ Maxwell,2,22,4
1304095,2022-05-04,HV Patel,3,35,4
1304095,2022-05-04,JR Hazlewood,1,19,4
1304095,2022-05-04,M Theekshana,3,27,4
1304095,2022-05-04,MM Ali,2,25,4
1304095,2022-05-04,Mohammed Siraj,0,22,2
1304095,2022-05-04,Mukesh Choudhary,0,29,3
1304095,2022-05-04,PWH de Silva,1,31,3
1304095,2022-05-04,RA Jadeja,1,20,4
1304095,2022-05-04,Shahbaz Ahmed,1,27,3
1304095,2022-05-04,Simarjeet Singh,0,20,2
1304096,2022-05-05,A Nortje,1,32,4
1304096,2022-05-05,AK Markram,0,11,1
1304096,2022-05-05,B Kumar,1,25,4
1304096,2022-05-05,KK Ahmed,3,30,4
1304096,2022-05-05,Kartik Tyagi,0,35,4
1304096,2022-05-05,Kuldeep Yadav,1,40,4
1304096,2022-05-05,MR Marsh,1,35,4
1304096,2022-05-05,S Gopal,1,34,3
1304096,2022-05-05,SA Abbott,1,44,4
1304096,2022-05-05,SN Thakur,2,38,4
1304096,2022-05-05,Umran Malik,0,46,4
1304097,2022-05-06,AS Joseph,1,41,4
1304097,2022-05-06,DR Sams,1,18,3
1304097,2022-05-06,JJ Bumrah,0,48,4
1304097,2022-05-06,K Kartikeya,0,29,3
1304097,2022-05-06,KA Pollard,1,13,2
1304097,2022-05-06,LH Ferguson,2,33,4
1304097,2022-05-06,M Ashwin,2,29,4
1304097,2022-05-06,Mohammed Shami,0,40,4
1304097,2022-05-06,PJ Sangwan,1,21,3
1304097,2022-05-06,R Tewatia,0,11,1
1304097,2022-05-06,RP Meredith,1,31,4
1304097,2022-05-06,Rashid Khan,2,24,4
1304098,2022-05-07,Arshdeep Singh,2,28,4
1304098,2022-05-07,K Rabada,1,49,4
1304098,2022-05-07,KR Sen,0,40,4
1304098,2022-05-07,LS Livingstone,0,5,1
1304098,2022-05-07,M Prasidh Krishna,1,45,4
1304098,2022-05-07,R Ashwin,1,31,4
1304098,2022-05-07,R Dhawan,1,25,3
1304098,2022-05-07,RD Chahar,0,36,4
1304098,2022-05-07,Sandeep Sharma,0,40,4
1304098,2022-05-07,TA Boult,0,35,4
1304098,2022-05-07,YS Chahal,3,24,4
1304099,2022-05-07,AD Russell,2,21,3
1304099,2022-05-07,AS Roy,0,27,3
1304099,2022-05-07,Avesh Khan,3,17,3
1304099,2022-05-07,Harshit Rana,0,27,2
1304099,2022-05-07,JO Holder,4,31,3
1304099,2022-05-07,Mohsin Khan,1,6,3
1304099,2022-05-07,PVD Chameera,1,14,3
1304099,2022-05-07,Ravi Bishnoi,1,30,3
1304099,2022-05-07,SP Narine,1,20,4
1304099,2022-05-07,Shivam Mavi,1,49,4
1304099,2022-05-07,TG Southee,3,28,4
1304100,2022-05-08,Abhishek Sharma,0,13,2
1304100,2022-05-08,B Kumar,0,34,4
1304100,2022-05-08,Fazalhaq Farooqi,0,47,4
1304100,2022-05-08,GJ Maxwell,2,13,2
1304100,2022-05-08,HV Patel,1,19,4
1304100,2022-05-08,J Suchith,2,27,4
1304100,2022-05-08,JR Hazlewood,2,17,4
1304100,2022-05-08,Kartik Tyagi,1,38,4
1304100,2022-05-08,MK Lomror,0,7,1
1304100,2022-05-08,Mohammed Siraj,0,26,3
1304100,2022-05-08,PWH de Silva,5,18,4
1304100,2022-05-08,Shahbaz Ahmed,0,18,2
1304100,2022-05-08,Umran Malik,0,25,2
1304101,2022-05-08,A Nortje,3,41,4
1304101,2022-05-08,AR Patel,0,23,3
1304101,2022-05-08,DJ Bravo,2,23,3
1304101,2022-05-08,KK Ahmed,2,25,4
1304101,2022-05-08,Kuldeep Yadav,0,41,3
1304101,2022-05-08,M Theekshana,1,29,4
1304101,2022-05-08,MM Ali,3,13,4
1304101,2022-05-08,MR Marsh,1,31,3
1304101,2022-05-08,Mukesh Choudhary,2,22,3
1304101,2022-05-08,SN Thakur,0,35,3
1304101,2022-05-08,Simarjeet Singh,2,26,4
1304102,2022-05-09,AD Russell,4,22,3
1304102,2022-05-09,CV Varun,1,22,3
1304102,2022-05-09,DR Sams,1,23,4
1304102,2022-05-09,JJ Bumrah,5,10,4
1304102,2022-05-09,K Kartikeya,2,32,3
1304102,2022-05-09,KA Pollard,0,25,2
1304102,2022-05-09,M Ashwin,1,34,4
1304102,2022-05-09,PJ Cummins,4,21,4
1304102,2022-05-09,RP Meredith,0,30,3
1304102,2022-05-09,SP Narine,0,20,4
1304102,2022-05-09,TG Southee,1,10,3
1304102,2022-05-09,VR Iyer,0,8,1
1304103,2022-05-10,AS Joseph,0,14,2
1304103,2022-05-10,Avesh Khan,2,25,4
1304103,2022-05-10,HH Pandya,0,8,1
1304103,2022-05-10,JO Holder,1,38,4
1304103,2022-05-10,KH Pandya,0,24,4
1304103,2022-05-10,Mohammed Shami,1,4,3
1304103,2022-05-10,Mohsin Khan,1,18,4
1304103,2022-05-10,PVD Chameera,0,32,4
1304103,2022-05-10,R Sai Kishore,2,7,2
1304103,2022-05-10,Rashid Khan,5,22,4
1304103,2022-05-10,Yash Dayal,2,24,2
1304104,2022-05-11,A Nortje,2,38,4
1304104,2022-05-11,AR Patel,0,25,2
1304104,2022-05-11,C Sakariya,2,20,4
1304104,2022-05-11,KR Sen,0,32,4
1304104,2022-05-11,Kuldeep Yadav,0,20,3
1304104,2022-05-11,M Prasidh Krishna,0,20,3
1304104,2022-05-11,MR Marsh,2,25,3
1304104,2022-05-11,R Ashwin,0,30,4
1304104,2022-05-11,SN Thakur,0,26,4
1304104,2022-05-11,TA Boult,1,30,4
1304104,2022-05-11,YS Chahal,1,42,4
1304105,2022-05-12,DJ Bravo,0,15,2
1304105,2022-05-12,DR Sams,3,10,4
1304105,2022-05-12,HR Shokeen,0,11,2
1304105,2022-05-12,JJ Bumrah,1,12,3
1304105,2022-05-12,K Kartikeya,2,22,3
1304105,2022-05-12,M Theekshana,0,24,3
1304105,2022-05-12,MM Ali,1,17,2
1304105,2022-05-12,Mukesh Choudhary,3,20,4
1304105,2022-05-12,RP Meredith,3,22,3
1304105,2022-05-12,Ramandeep Singh,1,5,1
1304105,2022-05-12,Simarjeet Singh,1,17,4
1304106,2022-05-13,Arshdeep Singh,1,26,4
1304106,2022-05-13,GJ Maxwell,1,17,2
1304106,2022-05-13,HV Patel,5,33,4
1304106,2022-05-13,Harpreet Brar,1,31,4
1304106,2022-05-13,JR Hazlewood,0,62,4
1304106,2022-05-13,K Rabada,3,18,4
1304106,2022-05-13,Mohammed Siraj,0,35,2
1304106,2022-05-13,PWH de Silva,2,15,4
1304106,2022-05-13,R Dhawan,2,36,4
1304106,2022-05-13,RD Chahar,2,34,4
1304106,2022-05-13,Shahbaz Ahmed,1,40,4
1304107,2022-05-14,AD Russell,3,20,4
1304107,2022-05-14,B Kumar,1,22,4
1304107,2022-05-14,CV Varun,1,24,4
1304107,2022-05-14,M Jansen,1,30,4
1304107,2022-05-14,SP Narine,1,34,4
1304107,2022-05-14,T Natarajan,1,42,4
1304107,2022-05-14,TG Southee,2,23,4
1304107,2022-05-14,UT Yadav,1,19,4
1304107,2022-05-14,Umran Malik,3,31,4
1304107,2022-05-14,Washington Sundar,0,40,4
1304108,2022-05-15,AS Joseph,1,15,3
1304108,2022-05-15,HH Pandya,0,7,2
1304108,2022-05-15,M Pathirana,2,21,4
1304108,2022-05-15,MJ Santner,0,24,4
1304108,2022-05-15,MM Ali,1,11,2
1304108,2022-05-15,Mohammed Shami,2,19,4
1304108,2022-05-15,Mukesh Choudhary,0,28,3
1304108,2022-05-15,PH Solanki,0,18,4
1304108,2022-05-15,R Sai Kishore,1,30,4
1304108,2022-05-15,Rashid Khan,1,31,4
1304108,2022-05-15,Simarjeet Singh,0,25,3
1304108,2022-05-15,Yash Dayal,0,24,3
1304109,2022-05-15,A Badoni,1,5,1
1304109,2022-05-15,Avesh Khan,1,20,3
1304109,2022-05-15,JO Holder,1,12,2
1304109,2022-05-15,KH Pandya,0,16,2
1304109,2022-05-15,M Prasidh Krishna,2,26,4
1304109,2022-05-15,MP Stoinis,0,15,1
1304109,2022-05-15,Mohsin Khan,0,42,4
1304109,2022-05-15,OC McCoy,2,31,4
1304109,2022-05-15,PVD Chameera,0,34,3
1304109,2022-05-15,R Ashwin,1,23,4
1304109,2022-05-15,Ravi Bishnoi,3,30,4
1304109,2022-05-15,TA Boult,2,18,4
1304109,2022-05-15,YS Chahal,1,41,4
1304110,2022-05-16,A Nortje,1,27,4
1304110,2022-05-16,AR Patel,2,14,4
1304110,2022-05-16,Arshdeep Singh,3,36,4
1304110,2022-05-16,Harpreet Brar,0,29,3
1304110,2022-05-16,K Rabada,1,24,3
1304110,2022-05-16,KK Ahmed,0,43,4
1304110,2022-05-16,Kuldeep Yadav,2,14,3
1304110,2022-05-16,LS Livingstone,3,25,4
1304110,2022-05-16,Lalit Yadav,0,5,1
1304110,2022-05-16,R Dhawan,0,17,2
1304110,2022-05-16,RD Chahar,0,19,4
1304110,2022-05-16,SN Thakur,4,33,4
1304111,2022-05-17,Abhishek Sharma,0,10,1
1304111,2022-05-17,B Kumar,2,26,4
1304111,2022-05-17,DR Sams,1,39,4
1304111,2022-05-17,Fazalhaq Farooqi,0,28,4
1304111,2022-05-17,JJ Bumrah,1,32,4
1304111,2022-05-17,M Markande,0,31,3
1304111,2022-05-17,R Sanjay Yadav,0,21,2
1304111,2022-05-17,RP Meredith,1,42,4
1304111,2022-05-17,Ramandeep Singh,3,19,3
1304111,2022-05-17,T Natarajan,1,58,4
1304111,2022-05-17,Umran Malik,3,18,3
1304111,2022-05-17,Washington Sundar,1,36,4
1304112,2022-05-18,AD Russell,0,45,3
1304112,2022-05-18,Avesh Khan,0,56,4
1304112,2022-05-18,CV Varun,0,37,4
1304112,2022-05-18,JO Holder,0,43,4
1304112,2022-05-18,K Gowtham,1,23,2
1304112,2022-05-18,MP Stoinis,3,23,2
1304112,2022-05-18,Mohsin Khan,3,19,4
1304112,2022-05-18,N Rana,0,9,1
1304112,2022-05-18,Ravi Bishnoi,1,34,4
1304112,2022-05-18,SP Narine,0,27,4
1304112,2022-05-18,TG Southee,0,56,4
1304112,2022-05-18,UT Yadav,0,34,4
1304113,2022-05-19,GJ Maxwell,1,27,4
1304113,2022-05-19,HH Pandya,0,34,3
1304113,2022-05-19,HV Patel,1,6,1
1304113,2022-05-19,JR Hazlewood,2,39,4
1304113,2022-05-19,LH Ferguson,0,21,2
1304113,2022-05-19,MK Lomror,0,11,1
1304113,2022-05-19,Mohammed Shami,0,18,2
1304113,2022-05-19,PWH de Silva,1,24,4
1304113,2022-05-19,R Sai Kishore,0,20,4
1304113,2022-05-19,Rashid Khan,2,32,4
1304113,2022-05-19,S Kaul,0,43,4
1304113,2022-05-19,Shahbaz Ahmed,0,15,2
1304113,2022-05-19,Yash Dayal,0,34,4
1304114,2022-05-20,M Pathirana,0,20,4
1304114,2022-05-20,M Prasidh Krishna,0,32,4
1304114,2022-05-20,MJ Santner,1,15,3
1304114,2022-05-20,MM Ali,1,21,4
1304114,2022-05-20,Mukesh Choudhary,0,41,4
1304114,2022-05-20,OC McCoy,2,18,4
1304114,2022-05-20,PH Solanki,2,20,2
1304114,2022-05-20,R Ashwin,1,26,4
1304114,2022-05-20,Simarjeet Singh,1,18,3
1304114,2022-05-20,TA Boult,1,44,4
1304114,2022-05-20,YS Chahal,2,25,4
1304115,2022-05-21,A Nortje,2,37,4
1304115,2022-05-21,AR Patel,0,26,3
1304115,2022-05-21,DR Sams,1,29,4
1304115,2022-05-21,HR Shokeen,0,32,4
1304115,2022-05-21,JJ Bumrah,3,25,4
1304115,2022-05-21,KK Ahmed,0,22,4
1304115,2022-05-21,Kuldeep Yadav,1,33,4
1304115,2022-05-21,M Markande,1,26,4
1304115,2022-05-21,MR Marsh,0,7,2
1304115,2022-05-21,RP Meredith,0,8,2
1304115,2022-05-21,Ramandeep Singh,2,25,2
1304115,2022-05-21,SN Thakur,2,30,3
1304116,2022-05-22,Arshdeep Singh,0,25,4
1304116,2022-05-22,B Kumar,0,22,2
1304116,2022-05-22,Fazalhaq Farooqi,2,31,4
1304116,2022-05-22,Harpreet Brar,3,26,4
1304116,2022-05-22,J Suchith,1,36,4
1304116,2022-05-22,K Rabada,1,31,4
1304116,2022-05-22,LS Livingstone,0,25,4
1304116,2022-05-22,NT Ellis,4,38,4
1304116,2022-05-22,R Shepherd,0,22,1
1304116,2022-05-22,Umran Malik,1,24,3
1304116,2022-05-22,Washington Sundar,1,19,2
1312197,2022-05-24,AS Joseph,0,27,2
1312197,2022-05-24,HH Pandya,1,13,2
1312197,2022-05-24,M Prasidh Krishna,0,35,4
1312197,2022-05-24,Mohammed Shami,1,37,4
1312197,2022-05-24,OC McCoy,1,36,4
1312197,2022-05-24,R Ashwin,1,37,4
1312197,2022-05-24,R Sai Kishore,1,42,4
1312197,2022-05-24,Rashid Khan,0,15,4
1312197,2022-05-24,TA Boult,1,38,4
1312197,2022-05-24,YS Chahal,0,32,4
1312197,2022-05-24,Yash Dayal,3,43,4
1312198,2022-05-25,Avesh Khan,1,38,4
1312198,2022-05-25,HV Patel,1,18,4
1312198,2022-05-25,JR Hazlewood,3,40,4
1312198,2022-05-25,KH Pandya,1,38,4
1312198,2022-05-25,Mohammed Siraj,1,38,4
1312198,2022-05-25,Mohsin Khan,1,24,4
1312198,2022-05-25,PVD Chameera,0,53,4
1312198,2022-05-25,PWH de Silva,1,42,4
1312198,2022-05-25,Ravi Bishnoi,1,44,4
1312198,2022-05-25,Shahbaz Ahmed,0,33,4
1312199,2022-05-27,GJ Maxwell,0,17,3
1312199,2022-05-27,HV Patel,0,29,4
1312199,2022-05-27,JR Hazlewood,2,23,4
1312199,2022-05-27,M Prasidh Krishna,3,21,4
1312199,2022-05-27,Mohammed Siraj,0,31,2
1312199,2022-05-27,OC McCoy,3,22,4
1312199,2022-05-27,PWH de Silva,1,26,4
1312199,2022-05-27,R Ashwin,1,30,4
1312199,2022-05-27,Shahbaz Ahmed,0,35,2
1312199,2022-05-27,TA Boult,1,28,4
1312199,2022-05-27,YS Chahal,0,41,4
1312200,2022-05-29,HH Pandya,3,17,4
1312200,2022-05-29,LH Ferguson,0,22,3
1312200,2022-05-29,M Prasidh Krishna,1,34,4
1312200,2022-05-29,Mohammed Shami,2,33,4
1312200,2022-05-29,OC McCoy,0,26,4
1312200,2022-05-29,R Ashwin,0,32,3
1312200,2022-05-29,R Sai Kishore,2,20,2
1312200,2022-05-29,Rashid Khan,1,18,4
1312200,2022-05-29,TA Boult,1,12,4
1312200,2022-05-29,YS Chahal,1,20,4
1312200,2022-05-29,Yash Dayal,1,18,3
1359475,2023-03-31,AS Joseph,2,33,4
1359475,2023-03-31,DL Chahar,0,29,4
1359475,2023-03-31,HH Pandya,0,28,3
1359475,2023-03-31,J Little,1,41,4
1359475,2023-03-31,MJ Santner,0,32,4
1359475,2023-03-31,Mohammed Shami,2,28,4
1359475,2023-03-31,RA Jadeja,1,28,4
1359475,2023-03-31,RS Hangargekar,3,32,4
1359475,2023-03-31,Rashid Khan,2,26,4
1359475,2023-03-31,TU Deshpande,1,49,4
1359475,2023-03-31,Yash Dayal,0,14,1
1359476,2023-04-01,Arshdeep Singh,3,19,3
1359476,2023-04-01,CV Varun,1,25,4
1359476,2023-04-01,Harpreet Brar,0,7,1
1359476,2023-04-01,NT Ellis,1,25,3
