match_id,date,batter,batting_team,total_runs,times_out,balls_faced
1359535,2023-05-14,Rahmanullah Gurbaz,Kolkata Knight Riders,1,1,5
1359535,2023-05-14,S Dube,Chennai Super Kings,48,0,36
1359535,2023-05-14,VR Iyer,Kolkata Knight Riders,9,1,4
1359536,2023-05-15,AK Markram,Sunrisers Hyderabad,10,1,10
1359536,2023-05-15,Abdul Samad,Sunrisers Hyderabad,4,1,3
1359536,2023-05-15,Abhishek Sharma,Sunrisers Hyderabad,5,1,6
1359536,2023-05-15,Anmolpreet Singh,Sunrisers Hyderabad,5,1,4
1359536,2023-05-15,B Kumar,Sunrisers Hyderabad,27,1,28
1359536,2023-05-15,B Sai Sudharsan,Gujarat Titans,47,1,40
1359536,2023-05-15,DA Miller,Gujarat Titans,7,1,5
1359536,2023-05-15,Fazalhaq Farooqi,Sunrisers Hyderabad,1,0,5
1359536,2023-05-15,H Klaasen,Sunrisers Hyderabad,64,1,46
1359536,2023-05-15,HH Pandya,Gujarat Titans,8,1,6
1359536,2023-05-15,M Jansen,Sunrisers Hyderabad,3,1,6
1359536,2023-05-15,M Markande,Sunrisers Hyderabad,18,0,9
1359536,2023-05-15,MD Shanaka,Gujarat Titans,9,0,7
1359536,2023-05-15,MM Sharma,Gujarat Titans,0,0,1
1359536,2023-05-15,Mohammed Shami,Gujarat Titans,0,1,1
1359536,2023-05-15,Noor Ahmad,Gujarat Titans,0,1,1
1359536,2023-05-15,R Tewatia,Gujarat Titans,3,1,4
1359536,2023-05-15,RA Tripathi,Sunrisers Hyderabad,1,1,2
1359536,2023-05-15,Rashid Khan,Gujarat Titans,0,1,1
1359536,2023-05-15,Sanvir Singh,Sunrisers Hyderabad,7,1,6
1359536,2023-05-15,Shubman Gill,Gujarat Titans,101,1,59
1359536,2023-05-15,WP Saha,Gujarat Titans,0,1,3
1359537,2023-05-16,C Green,Mumbai Indians,4,0,7
1359537,2023-05-16,DJ Hooda,Lucknow Super Giants,5,1,7
1359537,2023-05-16,Ishan Kishan,Mumbai Indians,59,1,41
1359537,2023-05-16,KH Pandya,Lucknow Super Giants,49,0,42
1359537,2023-05-16,MP Stoinis,Lucknow Super Giants,89,1,50
1359537,2023-05-16,N Pooran,Lucknow Super Giants,8,0,10
1359537,2023-05-16,N Wadhera,Mumbai Indians,16,1,21
1359537,2023-05-16,PN Mankad,Lucknow Super Giants,0,1,1
1359537,2023-05-16,Q de Kock,Lucknow Super Giants,16,1,15
1359537,2023-05-16,RG Sharma,Mumbai Indians,37,1,27
1359537,2023-05-16,SA Yadav,Mumbai Indians,7,1,9
1359537,2023-05-16,TH David,Mumbai Indians,32,0,21
1359537,2023-05-16,Vishnu Vinod,Mumbai Indians,2,1,4
1359538,2023-05-17,Atharva Taide,Punjab Kings,55,0,43
1359538,2023-05-17,DA Warner,Delhi Capitals,46,1,31
1359538,2023-05-17,Harpreet Brar,Punjab Kings,0,1,1
1359538,2023-05-17,JM Sharma,Punjab Kings,0,1,3
1359538,2023-05-17,LS Livingstone,Punjab Kings,94,2,49
1359538,2023-05-17,M Shahrukh Khan,Punjab Kings,6,1,3
1359538,2023-05-17,P Simran Singh,Punjab Kings,22,1,19
1359538,2023-05-17,PD Salt,Delhi Capitals,26,0,14
1359538,2023-05-17,PP Shaw,Delhi Capitals,54,1,40
1359538,2023-05-17,RR Rossouw,Delhi Capitals,82,0,40
1359538,2023-05-17,S Dhawan,Punjab Kings,0,1,1
1359538,2023-05-17,SM Curran,Punjab Kings,11,1,5
1359539,2023-05-18,AK Markram,Sunrisers Hyderabad,18,1,20
1359539,2023-05-18,Abhishek Sharma,Sunrisers Hyderabad,11,1,15
1359539,2023-05-18,F du Plessis,Royal Challengers Bangalore,71,1,48
1359539,2023-05-18,GD Phillips,Sunrisers Hyderabad,5,1,4
1359539,2023-05-18,GJ Maxwell,Royal Challengers Bangalore,5,0,3
1359539,2023-05-18,H Klaasen,Sunrisers Hyderabad,104,1,52
1359539,2023-05-18,HC Brook,Sunrisers Hyderabad,27,0,21
1359539,2023-05-18,MG Bracewell,Royal Challengers Bangalore,4,0,5
1359539,2023-05-18,RA Tripathi,Sunrisers Hyderabad,15,1,12
1359539,2023-05-18,V Kohli,Royal Challengers Bangalore,100,1,65
1359540,2023-05-19,Atharva Taide,Punjab Kings,19,1,12
1359540,2023-05-19,D Padikkal,Rajasthan Royals,51,1,30
1359540,2023-05-19,Dhruv Jurel,Rajasthan Royals,10,0,4
1359540,2023-05-19,JC Buttler,Rajasthan Royals,0,1,4
1359540,2023-05-19,JM Sharma,Punjab Kings,44,1,28
1359540,2023-05-19,LS Livingstone,Punjab Kings,9,1,13
1359540,2023-05-19,M Shahrukh Khan,Punjab Kings,41,0,24
1359540,2023-05-19,P Simran Singh,Punjab Kings,2,1,2
1359540,2023-05-19,R Parag,Rajasthan Royals,20,1,13
1359540,2023-05-19,S Dhawan,Punjab Kings,17,1,13
1359540,2023-05-19,SM Curran,Punjab Kings,49,0,34
1359540,2023-05-19,SO Hetmyer,Rajasthan Royals,46,1,32
1359540,2023-05-19,SV Samson,Rajasthan Royals,2,1,3
1359540,2023-05-19,TA Boult,Rajasthan Royals,1,0,2
1359540,2023-05-19,YBK Jaiswal,Rajasthan Royals,50,1,38
1359541,2023-05-20,A Nortje,Delhi Capitals,0,0,1
1359541,2023-05-20,AR Patel,Delhi Capitals,15,1,9
1359541,2023-05-20,Aman Hakim Khan,Delhi Capitals,7,1,11
1359541,2023-05-20,C Sakariya,Delhi Capitals,0,0,2
1359541,2023-05-20,DA Warner,Delhi Capitals,86,1,60
1359541,2023-05-20,DP Conway,Chennai Super Kings,87,1,53
1359541,2023-05-20,Kuldeep Yadav,Delhi Capitals,0,1,1
1359541,2023-05-20,Lalit Yadav,Delhi Capitals,6,1,14
1359541,2023-05-20,MS Dhoni,Chennai Super Kings,5,0,5
1359541,2023-05-20,PD Salt,Delhi Capitals,3,1,6
1359541,2023-05-20,PP Shaw,Delhi Capitals,5,1,7
1359541,2023-05-20,RA Jadeja,Chennai Super Kings,20,0,8
1359541,2023-05-20,RD Gaikwad,Chennai Super Kings,79,1,51
1359541,2023-05-20,RR Rossouw,Delhi Capitals,0,1,1
1359541,2023-05-20,S Dube,Chennai Super Kings,22,1,12
1359541,2023-05-20,YV Dhull,Delhi Capitals,13,1,15
1359542,2023-05-20,A Badoni,Lucknow Super Giants,25,1,22
1359542,2023-05-20,AD Russell,Kolkata Knight Riders,7,1,9
1359542,2023-05-20,JJ Roy,Kolkata Knight Riders,45,1,29
1359542,2023-05-20,K Gowtham,Lucknow Super Giants,11,0,4
1359542,2023-05-20,KH Pandya,Lucknow Super Giants,9,1,8
1359542,2023-05-20,KS Sharma,Lucknow Super Giants,3,1,5
1359542,2023-05-20,MP Stoinis,Lucknow Super Giants,0,1,2
1359542,2023-05-20,N Pooran,Lucknow Super Giants,58,1,33
1359542,2023-05-20,N Rana,Kolkata Knight Riders,8,1,10
1359542,2023-05-20,Naveen-ul-Haq,Lucknow Super Giants,2,0,3
1359542,2023-05-20,PN Mankad,Lucknow Super Giants,26,1,20
1359542,2023-05-20,Q de Kock,Lucknow Super Giants,28,1,27
1359542,2023-05-20,RK Singh,Kolkata Knight Riders,67,0,35
1359542,2023-05-20,Rahmanullah Gurbaz,Kolkata Knight Riders,10,1,16
1359542,2023-05-20,Ravi Bishnoi,Lucknow Super Giants,2,1,3
1359542,2023-05-20,SN Thakur,Kolkata Knight Riders,3,1,7
1359542,2023-05-20,SP Narine,Kolkata Knight Riders,1,1,3
1359542,2023-05-20,VG Arora,Kolkata Knight Riders,1,0,1
1359542,2023-05-20,VR Iyer,Kolkata Knight Riders,24,1,15
1359543,2023-05-21,AK Markram,Sunrisers Hyderabad,13,0,7
1359543,2023-05-21,C Green,Mumbai Indians,100,0,47
1359543,2023-05-21,GD Phillips,Sunrisers Hyderabad,1,1,4
1359543,2023-05-21,H Klaasen,Sunrisers Hyderabad,18,1,13
1359543,2023-05-21,HC Brook,Sunrisers Hyderabad,0,1,1
1359543,2023-05-21,Ishan Kishan,Mumbai Indians,14,1,12
1359543,2023-05-21,MA Agarwal,Sunrisers Hyderabad,83,1,49
1359543,2023-05-21,RG Sharma,Mumbai Indians,56,1,38
1359543,2023-05-21,SA Yadav,Mumbai Indians,25,0,16
1359543,2023-05-21,Sanvir Singh,Sunrisers Hyderabad,4,0,3
1359543,2023-05-21,Vivrant Sharma,Sunrisers Hyderabad,69,1,49
1359544,2023-05-21,Anuj Rawat,Royal Challengers Bangalore,23,0,16
1359544,2023-05-21,DA Miller,Gujarat Titans,6,1,8
1359544,2023-05-21,F du Plessis,Royal Challengers Bangalore,28,1,19
1359544,2023-05-21,GJ Maxwell,Royal Challengers Bangalore,11,1,5
1359544,2023-05-21,KD Karthik,Royal Challengers Bangalore,0,1,1
1359544,2023-05-21,MD Shanaka,Gujarat Titans,0,1,3
1359544,2023-05-21,MG Bracewell,Royal Challengers Bangalore,26,1,17
1359544,2023-05-21,MK Lomror,Royal Challengers Bangalore,1,1,4
1359544,2023-05-21,R Tewatia,Gujarat Titans,4,0,5
1359544,2023-05-21,Shubman Gill,Gujarat Titans,104,0,56
1359544,2023-05-21,V Kohli,Royal Challengers Bangalore,101,0,63
1359544,2023-05-21,V Shankar,Gujarat Titans,53,1,36
1359544,2023-05-21,WP Saha,Gujarat Titans,12,1,15
1370350,2023-05-23,AM Rahane,Chennai Super Kings,17,1,10
1370350,2023-05-23,AT Rayudu,Chennai Super Kings,17,1,9
1370350,2023-05-23,DA Miller,Gujarat Titans,4,1,7
1370350,2023-05-23,DG Nalkande,Gujarat Titans,0,1,1
1370350,2023-05-23,DP Conway,Chennai Super Kings,40,1,34
1370350,2023-05-23,HH Pandya,Gujarat Titans,8,1,7
1370350,2023-05-23,MD Shanaka,Gujarat Titans,17,1,16
1370350,2023-05-23,MM Ali,Chennai Super Kings,9,0,4
1370350,2023-05-23,MS Dhoni,Chennai Super Kings,1,1,2
1370350,2023-05-23,Mohammed Shami,Gujarat Titans,5,1,7
1370350,2023-05-23,Noor Ahmad,Gujarat Titans,7,0,5
1370350,2023-05-23,R Tewatia,Gujarat Titans,3,1,6
1370350,2023-05-23,RA Jadeja,Chennai Super Kings,22,1,16
1370350,2023-05-23,RD Gaikwad,Chennai Super Kings,60,1,44
1370350,2023-05-23,Rashid Khan,Gujarat Titans,30,1,18
1370350,2023-05-23,S Dube,Chennai Super Kings,1,1,3
1370350,2023-05-23,Shubman Gill,Gujarat Titans,42,1,41
1370350,2023-05-23,V Shankar,Gujarat Titans,14,1,13
1370350,2023-05-23,WP Saha,Gujarat Titans,12,1,11
1370351,2023-05-24,A Badoni,Lucknow Super Giants,1,1,7
1370351,2023-05-24,C Green,Mumbai Indians,41,1,23
1370351,2023-05-24,CJ Jordan,Mumbai Indians,4,1,7
1370351,2023-05-24,DJ Hooda,Lucknow Super Giants,15,0,14
1370351,2023-05-24,HR Shokeen,Mumbai Indians,0,0,1
1370351,2023-05-24,Ishan Kishan,Mumbai Indians,15,1,12
1370351,2023-05-24,K Gowtham,Lucknow Super Giants,2,1,3
1370351,2023-05-24,KH Pandya,Lucknow Super Giants,8,1,11
1370351,2023-05-24,KR Mayers,Lucknow Super Giants,18,1,13
1370351,2023-05-24,MP Stoinis,Lucknow Super Giants,40,1,29
1370351,2023-05-24,Mohsin Khan,Lucknow Super Giants,0,1,7
1370351,2023-05-24,N Pooran,Lucknow Super Giants,0,1,1
1370351,2023-05-24,N Wadhera,Mumbai Indians,23,1,12
1370351,2023-05-24,Naveen-ul-Haq,Lucknow Super Giants,1,1,5
1370351,2023-05-24,PN Mankad,Lucknow Super Giants,3,1,6
1370351,2023-05-24,RG Sharma,Mumbai Indians,11,1,10
1370351,2023-05-24,Ravi Bishnoi,Lucknow Super Giants,3,1,6
1370351,2023-05-24,SA Yadav,Mumbai Indians,33,1,20
1370351,2023-05-24,TH David,Mumbai Indians,13,1,16
1370351,2023-05-24,Tilak Varma,Mumbai Indians,26,1,25
1370352,2023-05-26,B Sai Sudharsan,Gujarat Titans,43,1,31
1370352,2023-05-26,C Green,Mumbai Indians,30,1,21
1370352,2023-05-26,CJ Jordan,Mumbai Indians,2,1,6
1370352,2023-05-26,HH Pandya,Gujarat Titans,28,0,13
1370352,2023-05-26,JP Behrendorff,Mumbai Indians,3,0,5
1370352,2023-05-26,K Kartikeya,Mumbai Indians,6,1,7
1370352,2023-05-26,N Wadhera,Mumbai Indians,4,1,3
1370352,2023-05-26,PP Chawla,Mumbai Indians,0,1,2
1370352,2023-05-26,RG Sharma,Mumbai Indians,8,1,7
1370352,2023-05-26,Rashid Khan,Gujarat Titans,5,0,3
1370352,2023-05-26,SA Yadav,Mumbai Indians,61,1,39
1370352,2023-05-26,Shubman Gill,Gujarat Titans,129,1,63
1370352,2023-05-26,TH David,Mumbai Indians,2,1,3
1370352,2023-05-26,Tilak Varma,Mumbai Indians,43,1,14
1370352,2023-05-26,Vishnu Vinod,Mumbai Indians,5,1,8
1370352,2023-05-26,WP Saha,Gujarat Titans,18,1,17
1370353,2023-05-29,AM Rahane,Chennai Super Kings,27,1,14
1370353,2023-05-29,AT Rayudu,Chennai Super Kings,19,1,8
1370353,2023-05-29,B Sai Sudharsan,Gujarat Titans,96,1,48
1370353,2023-05-29,DP Conway,Chennai Super Kings,47,1,28
1370353,2023-05-29,HH Pandya,Gujarat Titans,21,0,12
1370353,2023-05-29,MS Dhoni,Chennai Super Kings,0,1,1
1370353,2023-05-29,RA Jadeja,Chennai Super Kings,15,0,6
1370353,2023-05-29,RD Gaikwad,Chennai Super Kings,26,1,16
1370353,2023-05-29,Rashid Khan,Gujarat Titans,0,1,2
1370353,2023-05-29,S Dube,Chennai Super Kings,32,0,21
1370353,2023-05-29,Shubman Gill,Gujarat Titans,39,1,20
1370353,2023-05-29,WP Saha,Gujarat Titans,54,1,40
1422119,2024-03-22,AM Rahane,Chennai Super Kings,27,1,20
1422119,2024-03-22,Anuj Rawat,Royal Challengers Bengaluru,48,0,26
1422119,2024-03-22,C Green,Royal Challengers Bengaluru,18,1,22
1422119,2024-03-22,DJ Mitchell,Chennai Super Kings,22,1,18
1422119,2024-03-22,F du Plessis,Royal Challengers Bengaluru,35,1,24
1422119,2024-03-22,GJ Maxwell,Royal Challengers Bengaluru,0,1,1
1422119,2024-03-22,KD Karthik,Royal Challengers Bengaluru,38,1,32
1422119,2024-03-22,R Ravindra,Chennai Super Kings,37,1,17
1422119,2024-03-22,RA Jadeja,Chennai Super Kings,25,0,18
1422119,2024-03-22,RD Gaikwad,Chennai Super Kings,15,1,15
1422119,2024-03-22,RM Patidar,Royal Challengers Bengaluru,0,1,3
1422119,2024-03-22,S Dube,Chennai Super Kings,34,0,32
1422119,2024-03-22,V Kohli,Royal Challengers Bengaluru,21,1,21
1422120,2024-03-23,AR Patel,Delhi Capitals,21,1,13
1422120,2024-03-23,Abishek Porel,Delhi Capitals,32,1,10
1422120,2024-03-23,DA Warner,Delhi Capitals,29,1,22
1422120,2024-03-23,Harpreet Brar,Punjab Kings,2,0,2
1422120,2024-03-23,JM Bairstow,Punjab Kings,9,0,3
1422120,2024-03-23,JM Sharma,Punjab Kings,9,1,9
1422120,2024-03-23,Kuldeep Yadav,Delhi Capitals,1,0,2
1422120,2024-03-23,LS Livingstone,Punjab Kings,38,0,23
1422120,2024-03-23,MR Marsh,Delhi Capitals,20,1,14
1422120,2024-03-23,P Simran Singh,Punjab Kings,26,2,17
1422120,2024-03-23,RK Bhui,Delhi Capitals,3,1,7
1422120,2024-03-23,RR Pant,Delhi Capitals,18,1,13
1422120,2024-03-23,S Dhawan,Punjab Kings,22,1,19
1422120,2024-03-23,SD Hope,Delhi Capitals,33,1,25
1422120,2024-03-23,SM Curran,Punjab Kings,63,1,48
1422120,2024-03-23,Shashank Singh,Punjab Kings,0,1,1
1422120,2024-03-23,Sumit Kumar,Delhi Capitals,2,1,10
1422120,2024-03-23,T Stubbs,Delhi Capitals,5,1,8
1422121,2024-03-23,AD Russell,Kolkata Knight Riders,64,0,28
1422121,2024-03-23,AK Markram,Sunrisers Hyderabad,18,1,13
1422121,2024-03-23,Abdul Samad,Sunrisers Hyderabad,15,1,11
1422121,2024-03-23,Abhishek Sharma,Sunrisers Hyderabad,32,1,19
1422121,2024-03-23,H Klaasen,Sunrisers Hyderabad,63,1,30
1422121,2024-03-23,M Jansen,Sunrisers Hyderabad,1,0,1
1422121,2024-03-23,MA Agarwal,Sunrisers Hyderabad,32,1,22
1422121,2024-03-23,MA Starc,Kolkata Knight Riders,6,0,3
1422121,2024-03-23,N Rana,Kolkata Knight Riders,9,1,11
1422121,2024-03-23,PD Salt,Kolkata Knight Riders,54,2,42
1422121,2024-03-23,PJ Cummins,Sunrisers Hyderabad,0,0,1
1422121,2024-03-23,RA Tripathi,Sunrisers Hyderabad,20,1,20
1422121,2024-03-23,RK Singh,Kolkata Knight Riders,23,1,15
1422121,2024-03-23,Ramandeep Singh,Kolkata Knight Riders,35,1,17
1422121,2024-03-23,SP Narine,Kolkata Knight Riders,2,0,5
1422121,2024-03-23,SS Iyer,Kolkata Knight Riders,0,1,2
1422121,2024-03-23,Shahbaz Ahmed,Sunrisers Hyderabad,16,1,5
1422121,2024-03-23,VR Iyer,Kolkata Knight Riders,7,1,5
1422122,2024-03-24,A Badoni,Lucknow Super Giants,1,1,5
1422122,2024-03-24,D Padikkal,Lucknow Super Giants,0,1,3
1422122,2024-03-24,DJ Hooda,Lucknow Super Giants,26,1,13
1422122,2024-03-24,Dhruv Jurel,Rajasthan Royals,20,0,14
1422122,2024-03-24,JC Buttler,Rajasthan Royals,11,1,10
1422122,2024-03-24,KH Pandya,Lucknow Super Giants,3,0,6
1422122,2024-03-24,KL Rahul,Lucknow Super Giants,58,1,45
1422122,2024-03-24,MP Stoinis,Lucknow Super Giants,3,1,4
1422122,2024-03-24,N Pooran,Lucknow Super Giants,64,0,43
1422122,2024-03-24,Q de Kock,Lucknow Super Giants,4,1,5
1422122,2024-03-24,R Parag,Rajasthan Royals,43,1,31
1422122,2024-03-24,SO Hetmyer,Rajasthan Royals,5,1,7
1422122,2024-03-24,SV Samson,Rajasthan Royals,82,0,53
1422122,2024-03-24,YBK Jaiswal,Rajasthan Royals,24,1,12
1422123,2024-03-24,Azmatullah Omarzai,Gujarat Titans,17,1,11
1422123,2024-03-24,B Sai Sudharsan,Gujarat Titans,45,1,40
1422123,2024-03-24,D Brevis,Mumbai Indians,46,1,38
1422123,2024-03-24,DA Miller,Gujarat Titans,12,1,11
1422123,2024-03-24,G Coetzee,Mumbai Indians,1,1,3
1422123,2024-03-24,HH Pandya,Mumbai Indians,11,1,4
1422123,2024-03-24,Ishan Kishan,Mumbai Indians,0,1,4
1422123,2024-03-24,JJ Bumrah,Mumbai Indians,1,0,1
1422123,2024-03-24,Naman Dhir,Mumbai Indians,20,1,12
1422123,2024-03-24,PP Chawla,Mumbai Indians,0,1,1
1422123,2024-03-24,R Tewatia,Gujarat Titans,22,1,16
1422123,2024-03-24,RG Sharma,Mumbai Indians,43,1,29
1422123,2024-03-24,Rashid Khan,Gujarat Titans,4,0,3
1422123,2024-03-24,SZ Mulani,Mumbai Indians,1,0,1
1422123,2024-03-24,Shubman Gill,Gujarat Titans,31,1,23
1422123,2024-03-24,TH David,Mumbai Indians,11,1,11
1422123,2024-03-24,Tilak Varma,Mumbai Indians,25,1,19
1422123,2024-03-24,V Shankar,Gujarat Titans,6,0,5
1422123,2024-03-24,WP Saha,Gujarat Titans,19,1,15
1422124,2024-03-25,Anuj Rawat,Royal Challengers Bengaluru,11,1,14
1422124,2024-03-25,C Green,Royal Challengers Bengaluru,3,1,5
1422124,2024-03-25,F du Plessis,Royal Challengers Bengaluru,3,1,7
1422124,2024-03-25,GJ Maxwell,Royal Challengers Bengaluru,3,1,6
1422124,2024-03-25,Harpreet Brar,Punjab Kings,2,0,3
1422124,2024-03-25,JM Bairstow,Punjab Kings,8,1,6
1422124,2024-03-25,JM Sharma,Punjab Kings,27,1,20
1422124,2024-03-25,KD Karthik,Royal Challengers Bengaluru,28,0,12
1422124,2024-03-25,LS Livingstone,Punjab Kings,17,1,14
1422124,2024-03-25,MK Lomror,Royal Challengers Bengaluru,17,0,8
1422124,2024-03-25,P Simran Singh,Punjab Kings,25,1,17
1422124,2024-03-25,RM Patidar,Royal Challengers Bengaluru,18,1,19
1422124,2024-03-25,S Dhawan,Punjab Kings,45,1,38
1422124,2024-03-25,SM Curran,Punjab Kings,23,1,19
1422124,2024-03-25,Shashank Singh,Punjab Kings,21,0,8
1422124,2024-03-25,V Kohli,Royal Challengers Bengaluru,77,1,52
1422125,2024-03-26,AM Rahane,Chennai Super Kings,12,1,12
1422125,2024-03-26,Azmatullah Omarzai,Gujarat Titans,11,1,11
1422125,2024-03-26,B Sai Sudharsan,Gujarat Titans,37,1,35
1422125,2024-03-26,DA Miller,Gujarat Titans,21,1,17
1422125,2024-03-26,DJ Mitchell,Chennai Super Kings,24,0,20
1422125,2024-03-26,R Ravindra,Chennai Super Kings,46,1,22
1422125,2024-03-26,R Tewatia,Gujarat Titans,6,1,12
1422125,2024-03-26,RA Jadeja,Chennai Super Kings,7,1,3
1422125,2024-03-26,RD Gaikwad,Chennai Super Kings,46,1,37
1422125,2024-03-26,Rashid Khan,Gujarat Titans,1,1,2
1422125,2024-03-26,S Dube,Chennai Super Kings,51,1,25
1422125,2024-03-26,SH Johnson,Gujarat Titans,5,0,5
1422125,2024-03-26,Sameer Rizvi,Chennai Super Kings,14,1,6
1422125,2024-03-26,Shubman Gill,Gujarat Titans,8,1,5
1422125,2024-03-26,UT Yadav,Gujarat Titans,10,0,11
1422125,2024-03-26,V Shankar,Gujarat Titans,12,1,12
1422125,2024-03-26,WP Saha,Gujarat Titans,21,1,18
1422126,2024-03-27,AK Markram,Sunrisers Hyderabad,42,0,33
1422126,2024-03-27,Abhishek Sharma,Sunrisers Hyderabad,63,1,23
1422126,2024-03-27,H Klaasen,Sunrisers Hyderabad,80,0,35
1422126,2024-03-27,HH Pandya,Mumbai Indians,24,1,20
1422126,2024-03-27,Ishan Kishan,Mumbai Indians,34,1,13
1422126,2024-03-27,MA Agarwal,Sunrisers Hyderabad,11,1,14
1422126,2024-03-27,Naman Dhir,Mumbai Indians,30,1,15
1422126,2024-03-27,R Shepherd,Mumbai Indians,15,0,6
1422126,2024-03-27,RG Sharma,Mumbai Indians,26,1,12
1422126,2024-03-27,TH David,Mumbai Indians,42,0,24
1422126,2024-03-27,TM Head,Sunrisers Hyderabad,62,1,25
1422126,2024-03-27,Tilak Varma,Mumbai Indians,64,1,36
1422127,2024-03-28,AR Patel,Delhi Capitals,15,0,15
1422127,2024-03-28,Abishek Porel,Delhi Capitals,9,1,10
1422127,2024-03-28,DA Warner,Delhi Capitals,49,1,34
1422127,2024-03-28,Dhruv Jurel,Rajasthan Royals,20,1,12
1422127,2024-03-28,JC Buttler,Rajasthan Royals,11,1,16
1422127,2024-03-28,MR Marsh,Delhi Capitals,23,1,12
1422127,2024-03-28,R Ashwin,Rajasthan Royals,29,1,20
1422127,2024-03-28,R Parag,Rajasthan Royals,84,0,47
1422127,2024-03-28,RK Bhui,Delhi Capitals,0,1,2
1422127,2024-03-28,RR Pant,Delhi Capitals,28,1,27
1422127,2024-03-28,SO Hetmyer,Rajasthan Royals,14,0,8
1422127,2024-03-28,SV Samson,Rajasthan Royals,15,1,15
1422127,2024-03-28,T Stubbs,Delhi Capitals,44,0,24
1422127,2024-03-28,YBK Jaiswal,Rajasthan Royals,5,1,7
1422128,2024-03-29,Anuj Rawat,Royal Challengers Bengaluru,3,1,3
1422128,2024-03-29,C Green,Royal Challengers Bengaluru,33,1,21
1422128,2024-03-29,F du Plessis,Royal Challengers Bengaluru,8,1,7
1422128,2024-03-29,GJ Maxwell,Royal Challengers Bengaluru,28,1,19
1422128,2024-03-29,KD Karthik,Royal Challengers Bengaluru,20,0,8
1422128,2024-03-29,PD Salt,Kolkata Knight Riders,30,1,20
1422128,2024-03-29,RK Singh,Kolkata Knight Riders,5,0,6
1422128,2024-03-29,RM Patidar,Royal Challengers Bengaluru,3,1,5
1422128,2024-03-29,SP Narine,Kolkata Knight Riders,47,1,23
1422128,2024-03-29,SS Iyer,Kolkata Knight Riders,39,0,24
1422128,2024-03-29,V Kohli,Royal Challengers Bengaluru,83,1,60
1422128,2024-03-29,VR Iyer,Kolkata Knight Riders,50,1,32
1422129,2024-03-30,A Badoni,Lucknow Super Giants,8,1,10
1422129,2024-03-30,D Padikkal,Lucknow Super Giants,9,1,6
1422129,2024-03-30,JM Bairstow,Punjab Kings,42,1,29
1422129,2024-03-30,JM Sharma,Punjab Kings,6,1,10
1422129,2024-03-30,KH Pandya,Lucknow Super Giants,43,1,25
1422129,2024-03-30,KL Rahul,Lucknow Super Giants,15,1,10
1422129,2024-03-30,LS Livingstone,Punjab Kings,28,0,18
1422129,2024-03-30,MP Stoinis,Lucknow Super Giants,19,1,12
1422129,2024-03-30,Mohsin Khan,Lucknow Super Giants,2,0,1
1422129,2024-03-30,N Pooran,Lucknow Super Giants,42,1,21
1422129,2024-03-30,P Simran Singh,Punjab Kings,19,1,7
1422129,2024-03-30,Q de Kock,Lucknow Super Giants,54,1,39
1422129,2024-03-30,Ravi Bishnoi,Lucknow Super Giants,0,1,1
1422129,2024-03-30,S Dhawan,Punjab Kings,70,1,50
1422129,2024-03-30,SM Curran,Punjab Kings,0,1,1
1422129,2024-03-30,Shashank Singh,Punjab Kings,9,0,7
1422130,2024-03-31,AK Markram,Sunrisers Hyderabad,17,1,19
1422130,2024-03-31,Abdul Samad,Sunrisers Hyderabad,29,0,15
1422130,2024-03-31,Abhishek Sharma,Sunrisers Hyderabad,29,1,21
1422130,2024-03-31,B Sai Sudharsan,Gujarat Titans,45,1,38
1422130,2024-03-31,DA Miller,Gujarat Titans,44,0,29
1422130,2024-03-31,H Klaasen,Sunrisers Hyderabad,24,1,13
1422130,2024-03-31,MA Agarwal,Sunrisers Hyderabad,16,1,17
1422130,2024-03-31,PJ Cummins,Sunrisers Hyderabad,2,1,2
1422130,2024-03-31,Shahbaz Ahmed,Sunrisers Hyderabad,22,1,20
1422130,2024-03-31,Shubman Gill,Gujarat Titans,36,1,28
1422130,2024-03-31,TM Head,Sunrisers Hyderabad,19,1,14
1422130,2024-03-31,V Shankar,Gujarat Titans,14,0,11
1422130,2024-03-31,WP Saha,Gujarat Titans,25,1,13
1422130,2024-03-31,Washington Sundar,Sunrisers Hyderabad,0,1,1
1422131,2024-03-31,AM Rahane,Chennai Super Kings,45,1,31
1422131,2024-03-31,AR Patel,Delhi Capitals,7,0,8
1422131,2024-03-31,Abishek Porel,Delhi Capitals,9,0,7
1422131,2024-03-31,DA Warner,Delhi Capitals,52,1,35
1422131,2024-03-31,DJ Mitchell,Chennai Super Kings,34,1,26
1422131,2024-03-31,MR Marsh,Delhi Capitals,18,1,13
1422131,2024-03-31,MS Dhoni,Chennai Super Kings,37,0,19
1422131,2024-03-31,PP Shaw,Delhi Capitals,43,1,29
1422131,2024-03-31,R Ravindra,Chennai Super Kings,2,1,12
1422131,2024-03-31,RA Jadeja,Chennai Super Kings,21,0,18
1422131,2024-03-31,RD Gaikwad,Chennai Super Kings,1,1,3
1422131,2024-03-31,RR Pant,Delhi Capitals,51,1,33
1422131,2024-03-31,S Dube,Chennai Super Kings,18,1,19
1422131,2024-03-31,Sameer Rizvi,Chennai Super Kings,0,1,1
1422131,2024-03-31,T Stubbs,Delhi Capitals,0,1,2
1422132,2024-04-01,Akash Madhwal,Mumbai Indians,4,0,5
1422132,2024-04-01,D Brevis,Mumbai Indians,0,1,1
